Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA25","5","45",".61440529226615048","3.7233319116362074","4.3320047335360252","","",".20182252674622123","-.60867282189981786",".87149532615115233","1.0008004893157616",".19867238457708566","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA26","15","35",".058263323457121763","4.2300401729495976","4.2887505706588067","","",".83180966832375214","-.058710397709209161",".79109663046883971","1.084351154880149",".85104968247147339","","","79.167412322927774","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA27","10","40",".14042502575894367","4.3841958849431482","4.2428728429467686","","",".70684199179757545",".14132304199637957","1.0510511338865582",".99580537428583449",".69299394575512863","","","76.999327306125423","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA28","4","46",".17934662133994084","4.1050154490858448","4.2855828428469307","","",".6232744018334585","-.18056739376108588",".61624725838809558","1.027579599170422",".73231401818270991","","","79.167412322927774","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA29","7","43",".19153933717026922","4.105468722172481","4.2981067793510421","","",".73741830891649829","-.19263805717856108","1.4103159083165717",".93373692257597263",".64051540401257734","","","76.067302215216856","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA30","6","44","1.7160477513241275","5.5941393096552483","4.0907281070311523","","",".015684721735530552","1.503411202624096","1.0529768921768101",".85314415505722796",".00026081218720067236","","","1.0432487488026896","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA31","16","34",".5941923885066499","4.663059277973459","4.0867036505802012","","",".062172620448820021",".57635562739325774",".9880238403557321",".9616685491141872",".05582304924401945","","","47.406520778128566","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA32","9","41",".053621841574035302","4.3154514110837416","4.2614099967694763","","",".81888311955498738",".054041414314265346",".48458390316407984","1.0825379186387392",".88479197895825656","","","79.41564613022922","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA33","6","44",".84084843302384527","3.5526524214881925","4.3691126826902957","","",".15730418076840785","-.81646026120210324","1.1846633167396927",".9430139295349389",".059258150972660698","","","47.406520778128566","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA34","5","45",".060675678169074945","4.3261755180591237","4.265022110600146","","",".79211685875099147",".061153407458977682",".36991029615547966","1.0467644526586717",".8981229079034847","","","79.41564613022922","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA36","10","40",".45267273997237373","4.6301115184073005","4.1813939345807301","","",".14725839770818083",".44871758382657045",".78094173643489428","1.0337391634648785",".2065742506117921","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA38","4","46",".12410084093800594","4.156113769914743","4.2811395106009398","","",".82489966517985747","-.12502574068619676","1.0071207444342543","1.0074749417486768",".81284272857525264","","","79.167412322927774","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA39","7","43",".33805686713085126","4.5621280168628688","4.2237668941688868","","",".50159179694375189",".338361122693982","1.2048788198636839",".96825865176772641",".41095823543395948","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA42","3","47",".41329366777446419","3.8814653536072803","4.2960101384357516","","",".36030098853370962","-.41454478482847135",".60527629724758358","1.0167973055569752",".491003782304269","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA47","7","43",".44173797321252478","3.8927872995266726","4.3327293365259418","","",".14306842107372872","-.43994203699926926",".61554267345292568","1.0389685559923441",".28385240291376374","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA48","5","45",".22383914859414328","4.0685363020908083","4.2936486901521818","","",".49691661306428647","-.22511238806137346",".61147843840685145","1.0341003525417427",".6370583298701924","","","76.067302215216856","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA57","5","45",".21584492823400583","4.0757399795210993","4.2928482815488156","","",".6085208812935754","-.21710830202771625",".82663974799062179","1.0205859973154709",".64910743512798574","","","76.067302215216856","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA58","10","40",".21076223075837411","4.4404784091981107","4.2288022118830266","","",".55582636809014363",".21167619731508402",".98818131658426478","1.0080278289898592",".55389226529731528","","","76.067302215216856","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA60","3","47",".39058277555645138","3.9026825292221097","4.2946558506305497","","",".35920303861337122","-.39197332140843999",".56921820283854319","1.018250494113486",".51502028524134391","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA61","3","47",".5011211157337947","3.799757348821343","4.3012255429965567","","",".25148428694928415","-.50146819417521371",".55378716188992316","1.0156723256168203",".40422672992360564","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA62","11","39",".24159767065185717","4.4601168337390655","4.2178355742608318","","",".61184646758980632",".24228125947823376","1.4767724605108534",".83450966685716377",".48256670675597735","","","73.574326463049147","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA63","8","42",".19656681623784067","4.4371339687296905","4.239519067082492","","",".75754694153756907",".19761490164719842","1.708944795632803",".82742306549001854",".61269503000457237","","","76.067302215216856","BRCA","GDSC2"
"Rucaparib","1175","PARP1, PARP2","Genome integrity","cnaBRCA64","9","41",".52907117158708872","4.699349636735648","4.1771396545532031","","",".39890039481230721",".52220998218244485","1.7300527987295362",".75528881555895522",".15712479582480204","","","69.833242588800928","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","ARID1A_mut","4","41",".5784215569166562","4.3542267641888106","4.9359775154263872","","",".37964474025435802","-.58175075123757658","1.1154623225843372",".99704114941973876",".27563370230655476","","","39.376243186650697","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","ASH1L_mut","3","42",".76511600081635311","4.1694330584177859","4.9353258574758039","","",".38684829293090267","-.76589279905801799","1.2075609809960204",".98983800566763391",".20730888659840713","","","38.870416237201347","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","BRCA1_mut","3","42","1.0813255030451006","5.8765218578945548","4.8133909432274633","","",".044353421661530355","1.0631309146670915",".50982179155020524","1.0005521077055515",".077382266127472732","","","30.807646162930002","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","BRCA2_mut","5","40",".79094289090847281","4.1893198771623217","4.9711346450856375","","",".17502939455742347","-.78181476792331583","1.0477714642865854",".98217337770477686",".10269215387643331","","","30.807646162930002","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","CDH1_mut","5","40",".80108335504831896","4.1809610787182496","4.9721794948911455","","",".092834801155297325","-.7912184161728959",".80224004091118606","1.0047721735245203",".098491755359631131","","","30.807646162930002","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","MACF1_mut","3","42",".3274986203446652","4.5735963702014004","4.9064570494912596","","",".43011350940029841","-.33286067928985918",".57171639367182137","1.0331796255653511",".58651883500228563","","","48.876569583523811","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","NF1_mut","3","42","1.0409908021282088","3.926539481166925","4.9526753987080081","","",".16092495818284888","-1.0261359175410831",".84671088950993234",".99201325183311329",".088673918611967203","","","30.807646162930002","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","PIK3CA_mut","14","31",".12174933217637092","4.9696666291270182","4.8456984639180272","","",".68745534721995805",".12396816520899101",".88693873603628226","1.070124811739892",".70721743467719533","","","54.401341129015044","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","POLR2B_mut","3","42",".81801549708096133","4.1220095296225923","4.9387132523897463","","",".34083971004011504","-.81670372276715408","1.1434688011697367",".99077647165273397",".17816989004633896","","","36.340829047837531","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","PTEN_mut","9","36",".69093212803536119","4.3417772997690856","5.0198885969809801","","",".034605906118224138","-.67811129721189456",".72132383289039059","1.0317327771888178",".07061170682934291","","","30.807646162930002","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","TP53_mut","35","10","1.061907793752678","5.1036131142082315","4.1165526191948985","","",".049859356743044848",".98706049501333304",".78098369067498952","1.3504817133449851",".0049683430648422835","","","7.452514597263427","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","cnaBRCA5","6","39",".41519035867691839","5.2474978254341575","4.8283845701700541","","",".21668500971258189",".41911325526410348",".6579366092927913","1.0469504676819152",".34904149497479742","","","40.274018650938174","BRCA","GDSC2"
"Niraparib","1177","PARP1, PARP2","Genome integrity","cnaBRCA7","3","42",".66640171132280523","5.5096505436577514","4.8395960371015203","","",".14430827611582939",".67005450655623111",".53562392551145632","1.0228952680887708",".27099968238639521","","","39.376243186650697","BRCA","GDSC2"
